References,DOIS,Iteration,Status
"V. Garousi, Dietmar Pfahl, João M. Fernandes, M. Felderer, M. Mäntylä, D. Shepherd, A. Arcuri, Ahmet Coşkunçay, B. Tekinerdogan, ""Characterizing industry-academia collaborations in software engineering: evidence from 101 projects"", Empirical Software Engineering, 2019.",https://doi.org/10.1016/j.jss.2018.09.001,1,Extraction successful
"Deepika Badampudi, C. Wohlin, T. Gorschek, ""Contextualizing Research Evidence through Knowledge Translation in Software Engineering"", EASE, 2019.",https://doi.org/10.1016/j.jss.2018.09.054,1,Extraction successful
"Ayşe Günsel, Mariana Dodourova, Ayça ErgÜn, Cevat Gerni, ""Research on effectiveness of technology transfer in technology alliances: evidence from Turkish SMEs"", Technol. Anal. Strateg. Manag., 2018.",https://doi.org/10.1002/smr.1981,1,Extraction successful
"S. Ndirangu, C. Kanali, U. Mutwiwa, G. Kituu, ""A Technology Transfer Model for Renewable Energy Based Agro-processing Technologies"", , 2019.",https://doi.org/10.1016/J.INFSOF.2018.06.007,1,Abstract not found
"D. Winkler, S. Biffl, D. Méndez, J. Bergsmann, ""Together We Are Stronger: Evidence-Based Reflections on Industry-Academia Collaboration in Software Testing"", , 2019.",https://doi.org/10.1145/3239235.3239241,1,Extraction successful
"Erika Bernardi, A. Toni, ""Studying the impact of technology transfer services on open innovation approaches"", , 2019.",https://doi.org/10.1007/978-3-030-00761-4_14,1,Abstract not found
"Yuliyan V. Maksimov, Samuel Fricker, ""Framework for Analysis of Multi-Party Collaboration-MoDRE-v9"", , 2019.",https://doi.org/10.1145/3233391.3233529,1,BIB not found
"M. Staron, ""Action Research vs. Design Research"", , 2019.",https://doi.org/10.1109/RE.2018.00040,1,BIB not found
"M. Karlsson, ""Test Case Prioritization Using AHP and Customer Usage Profiles for Regression Testing"", , 2019.",https://doi.org/10.1109/RE.2018.00031,1,BIB not found
"Anila Mjeda, Goetz Botterweck, ""Scalable Software Testing and Verification for Industrial-Scale Systems: The Challenges"", Electron. Commun. Eur. Assoc. Softw. Sci. Technol., 2019.",https://doi.org/10.1109/RE.2018.00-25,1,BIB not found
"R. Ouriques, ""Understanding and Supporting Knowledge Management in Agile Software Development"", , 2019.",https://doi.org/10.1109/MS.2018.2801548,1,BIB not found
"Alessio Bucaioni, ""A-CPS: Automation in High-performance Cyber Physical Systems Development"", STAF, 2019.",https://doi.org/10.1007/978-3-030-04840-2_5,1,BIB not found
"N. Mahmud, ""Design of Assured and Efficient Safety-critical Systems"", , 2019.",https://doi.org/10.3390/ADMSCI8020019,1,BIB not found
"J. Linåker, Hussan Munir, K. Wnuk, Carl-Eric Mols, ""Motivating the contributions: An Open Innovation perspective on what to share as Open Source Software"", J. Syst. Softw., 2022.",https://doi.org/10.1145/3195546.3195548,1,BIB not found
"V. Garousi, Markus Borg, M. Oivo, ""Cut to the chase: Revisiting the relevance of software engineering research"", ArXiv, 2018.",https://doi.org/10.1145/3194733.3194744,1,BIB not found
"Bangchao Wang, Rong Peng, Yuanbang Li, Han Lai, Zhu Wang, ""Requirements traceability technologies and technology transfer decision support: A systematic review"", J. Syst. Softw., 2018.",https://doi.org/10.1016/J.INFSOF.2018.01.001,1,BIB not found
"M. Usman, K. Petersen, J. Börstler, P. Neto, ""Developing and using checklists to improve software effort estimation: A multi-case study"", J. Syst. Softw., 2018.",https://doi.org/10.1016/j.jss.2018.04.061,1,BIB not found
"Jennifer Brings, Marian Daun, Sarah Brinckmann, Kevin Keller, Thorsten Weyer, ""Approaches, success factors, and barriers for technology transfer in software engineering—Results of a systematic literature review"", J. Softw. Evol. Process., 2018.",https://doi.org/10.1145/3193965.3193970,1,BIB not found
"V. Garousi, Ramazan Özkan, Aysu Betin Can, ""Multi-objective regression test selection in practice: An empirical study in the defense software industry"", Inf. Softw. Technol., 2018.",https://doi.org/10.1109/ICSTW.2018.00074,1,BIB not found
"Mansooreh Zahedi, M. Babar, Brenton Cooper, ""An empirical investigation of transferring research to software technology innovation: a case of data-driven national security software"", ESEM, 2018.",https://doi.org/10.1007/s11219-017-9401-7,1,BIB not found
"Georg Buchgeher, R. Weinreich, Heinz Huber, ""A Platform for the Automated Provisioning of Architecture Information for Large-Scale Service-Oriented Software Systems"", ECSA, 2018.",https://doi.org/10.1007/s10664-018-9596-7,1,Abstract not found
"Henry Edison, N. Carroll, K. Conboy, L. Morgan, ""An Investigation into Inner Source Software Development: Preliminary Findings from a Systematic Literature Review"", OpenSym, 2018.",https://doi.org/10.1016/J.INFSOF.2017.12.001,1,Extraction successful
"Hussan Munir, ""An Empirically Based Theory for Open Software Engineering Tools"", , 2018.",https://doi.org/10.1016/J.INFSOF.2017.10.013,1,Abstract not found
"Michael Vierhauser, J. Cleland-Huang, Rick Rabiser, Thomas Krismayer, P. Grünbacher, ""Supporting Diagnosis of Requirements Violations in Systems of Systems"", 2018 IEEE 26th International Requirements Engineering Conference (RE), 2018.",https://doi.org/10.1007/978-3-319-71440-0_3,1,Extraction successful
"Mafalda Santos, Catarina Gralha, M. Goulão, João Araújo, A. Moreira, ""On the Impact of Semantic Transparency on Understanding and Reviewing Social Goal Models"", 2018 IEEE 26th International Requirements Engineering Conference (RE), 2018.",https://doi.org/10.5277/e-Inf180110,1,Extraction successful
"Jéssyka Vilela, J. Castro, L. E. G. Martins, T. Gorschek, ""Assessment of Safety Processes in Requirements Engineering"", 2018 IEEE 26th International Requirements Engineering Conference (RE), 2018.",https://doi.org/10.1007/s11219-017-9401-7,1,Abstract not found
"E. Klotins, M. Unterkalmsteiner, T. Gorschek, ""Software-Intensive Product Engineering in Start-Ups: A Taxonomy"", IEEE Software, 2018.",https://doi.org/10.1007/s10664-017-9523-3,1,Abstract not found
"Yuliyan V. Maksimov, Samuel Fricker, K. Tutschku, ""Artifact Compatibility for Enabling Collaboration in the Artificial Intelligence Ecosystem"", ICSOB, 2018.",https://doi.org/10.1016/j.infsof.2017.08.002,1,Extraction successful
"J. Arenas, D. González, ""Technology Transfer Models and Elements in the University-Industry Collaboration"", Administrative Sciences, 2018.",https://doi.org/10.26871/KILLKANA_TECNICA.V1I2.81,1,Extraction successful
"Ivonne von Nostitz-Wallwitz, J. Krüger, Thomas Leich, ""Toward Improving Industrial Adoption: The Choice of Programming Languages and Development Environments"", 2018 IEEE/ACM 5th International Workshop on Software Engineering Research and Industrial Practice (SER&IP), 2018.",https://doi.org/10.1109/ESEM.2017.39,1,Abstract not found
"F. G. O. Neto, Azeem Ahmad, O. Leifler, K. Sandahl, Eduard Paul Enoiu, ""Improving Continuous Integration with Similarity-Based Test Case Selection"", 2018 IEEE/ACM 13th International Workshop on Automation of Software Test (AST), 2018.",https://doi.org/10.1145/3131151.3131188,1,Extraction successful
"Bruno Cartaxo, G. Pinto, S. Soares, ""Towards a model to transfer knowledge from software engineering research to practice"", Inf. Softw. Technol., 2018.",https://doi.org/10.1109/ICCSA.2017.8000015,1,Abstract not found
"Bogdan Marculescu, R. Feldt, R. Torkar, Simon M. Poulding, ""Transferring Interactive Search-Based Software Testing to Industry"", J. Syst. Softw., 2018.",https://doi.org/10.1109/TSE.2016.2620458,1,Extraction successful
"Katarzyna Biesialska, X. Franch, V. Muntés-Mulero, ""Protocol and Tools for Conducting Agile Software Engineering Research in an Industrial-Academic Setting: A Preliminary Study"", 2018 IEEE/ACM 6th International Workshop on Conducting Empirical Studies in Industry (CESI), 2018.",https://doi.org/10.1145/3084226.3084238,1,Extraction successful
"R. Ramler, Claus Klammer, Georg Buchgeher, ""Applying Automated Test Case Generation in Industry: A Retrospective"", 2018 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW), 2018.",https://doi.org/10.1007/s10664-017-9523-3,1,Abstract not found
"Daniel Flemström, P. Potena, Daniel Sundmark, W. Afzal, M. Bohlin, ""Similarity-based prioritization of test case automation"", Software Quality Journal, 2018.",https://doi.org/10.1109/ICMIT.2016.7605009,1,Extraction successful
"Alessio Ferrari, G. Gori, Benedetta Rosadini, I. Trotta, Stefano Bacherini, A. Fantechi, S. Gnesi, ""Detecting requirements defects with NLP patterns: an industrial experience in the railway domain"", Empirical Software Engineering, 2018.",https://doi.org/10.1109/ICSE-C.2017.31,1,Abstract not found
"Norsaremah Salleh, Rashina Hoda, M. T. Su, Tanjila Kanij, J. Grundy, ""Recruitment, engagement and feedback in empirical software engineering studies in industrial contexts"", Inf. Softw. Technol., 2017.",https://doi.org/10.1109/RE.2017.55,1,Abstract not found
"T. Mikkonen, C. Lassenius, T. Männistö, M. Oivo, J. Järvinen, ""Continuous and collaborative technology transfer: Software engineering research with real-time industry impact"", Inf. Softw. Technol., 2017.",https://doi.org/10.1109/ICSE-SEIP.2017.14,1,Extraction successful
"D. M. Fernández, Michaela Tiessler, M. Kalinowski, M. Felderer, M. Kuhrmann, ""On Evidence-Based Risk Management in Requirements Engineering"", SWQD, 2017.",https://doi.org/10.1109/ICSTW.2016.36,1,Abstract not found
"S. Tahvili, ""Multi-Criteria Optimization of System Integration Testing"", , 2018.",https://doi.org/10.5753/sbqs.2017.15096,1,Extraction successful
"Andrew Ross, ""Degree apprenticeships: Disruption or business as usual"", , 2018.",https://doi.org/10.1007/978-3-319-54906-4_7,1,Extraction successful
"Mohsin Irshad, ""Assessing Reusability in Automated Acceptance Tests"", , 2018.",https://doi.org/10.1016/j.jss.2016.09.030,1,Extraction successful
"Pariya Kashfi, ""Integrating User eXperience Principles and Practices into Software Development Organizations: An Empirical Investigation"", , 2018.",https://doi.org/10.1007/s11219-016-9319-5,1,Abstract not found
"A. Demirsoy, K. Petersen, ""Semantic Knowledge Management System to Support Software Engineers: Implementation and Static Evaluation through Interviews at Ericsson"", e Informatica Softw. Eng. J., 2018.",https://doi.org/10.1016/J.INFSOF.2016.07.006,1,Extraction successful
"Stefan Bogicevic, ""Modeling Product Line Variability in the Rail Vehicle Domain"", , 2018.",https://doi.org/10.5277/e-Inf160105,1,Extraction successful
"Deepika Badampudi, ""Decision-making support for choosing among different component origins"", , 2018.",https://doi.org/10.1145/2961111.2962631,1,Extraction successful
"Daniel Flemström, P. Potena, Daniel Sundmark, W. Afzal, M. Bohlin, ""Similarity-based prioritization of test case automation"", Software Quality Journal, 2018.",https://doi.org/10.1109/ICMIT.2016.7605009,1,Extraction successful
"D. Falessi, Natalia Juristo Juzgado, C. Wohlin, Burak Turhan, Jürgen Münch, Andreas Jedlitschka, M. Oivo, ""Empirical software engineering experts on the use of students and professionals in experiments"", Empirical Software Engineering, 2018.",https://doi.org/10.1109/RE.2016.72,1,BIB not found
"Mazen Mohamad, Grischa Liebel, E. Knauss, ""LoCo CoCo: Automatically constructing coordination and communication networks from model-based systems engineering data"", Inf. Softw. Technol., 2017.",https://doi.org/10.1109/REW.2016.060,1,BIB not found
"Franklin Mauricio Arévalo Moscoso, Irene Priscila Cedillo Orellana, S. Bernal, ""Metodología Ágil para la Gestión de Riesgos Informáticos"", , 2017.",https://doi.org/10.1109/RE.2016.57,1,Abstract not found
"Roberto Verdecchia, Giuseppe Procaccianti, I. Malavolta, P. Lago, Joost Koedijk, ""Estimating Energy Impact of Software Releases and Deployment Strategies: The KPMG Case Study"", 2017 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM), 2017.",https://doi.org/10.1109/SEAA.2016.60,1,Abstract not found
"Ghanem Soltana, ""A Model-Based Framework for Legal Policy Simulation and Compliance Checking"", , 2017.",https://doi.org/10.3990/1.9789036541411,1,Abstract not found
"E. Barreiros, Jones O. Albuquerque, J. P. L. D. Oliveira, Helaine Lins, S. Soares, ""Programming Language Adoption as an Epidemiological Phenomenon"", SBES, 2017.",https://doi.org/10.1145/2915970.2915989,1,Abstract not found
"Carlos Cano Genovés, ""Extensión y mejora de un método de especificación de valor para la derivación y priorización de procesos de negocio"", , 2017.",https://doi.org/10.1007/978-3-319-30282-9_20,1,Extraction successful
"E. Souza, A. Moreira, Cristiano De Faveri, ""An approach to align business and IT perspectives during the SOA services identification"", 2017 17th International Conference on Computational Science and Its Applications (ICCSA), 2017.",https://doi.org/10.1109/ICSTW.2015.7107463,1,Abstract not found
"Markus Borg, K. Wnuk, B. Regnell, P. Runeson, ""Supporting Change Impact Analysis Using a Recommendation System: An Industrial Case Study in a Safety-Critical Context"", IEEE Transactions on Software Engineering, 2017.",https://doi.org/10.1007/978-3-319-44902-9_15,1,Extraction successful
"Alexander Styre, ""A Transformation of Controlled Natural Language Behavioural Requirements into Modal Sequence Diagram Simulation Models for Requirement Conflict Detection"", , 2017.",https://doi.org/10.1109/TSE.2015.2509970,1,Extraction successful
"V. Garousi, M. Felderer, ""Experience-based guidelines for effective and efficient data extraction in systematic reviews in software engineering"", EASE, 2017.",https://doi.org/10.1007/978-3-319-30184-6_3,1,Extraction successful
"D. Falessi, N. Juristo, C. Wohlin, Burak Turhan, Jürgen Münch, Andreas Jedlitschka, M. Oivo, ""Empirical software engineering experts on the use of students and professionals in experiments"", Empirical Software Engineering, 2017.",https://doi.org/10.1007/978-3-319-31545-4_12,1,Extraction successful
"A. Sandberg, I. Crnkovic, ""Meeting Industry-Academia Research Collaboration Challenges with Agile Methodologies"", 2017 IEEE/ACM 39th International Conference on Software Engineering: Software Engineering in Practice Track (ICSE-SEIP), 2017.",https://doi.org/10.1016/j.jss.2015.08.048,1,Extraction successful
"Rebekka Wohlrab, ""Continuous Management of Design- and Run-Time Artifacts for Self-Adaptive Systems"", 2017 IEEE/ACM 39th International Conference on Software Engineering Companion (ICSE-C), 2017.",https://doi.org/10.1109/ICSTW.2017.13,1,Abstract not found
